personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,Full Name
384,Calbert,Cheaney,7/17/1971,Indiana,USA,79,210,TRUE,TRUE,FALSE,1993,1,6,Calbert Cheaney
386,Elliot,Perry,3/28/1969,Memphis,USA,72,150,TRUE,FALSE,FALSE,1991,2,37,Elliot Perry
389,Toni,Kukoc,9/18/1968,Benetton Treviso,Croatia,83,235,FALSE,TRUE,FALSE,1990,2,29,Toni Kukoc
390,Sasha,Danilovic,2/26/1970,Virtus Bologna,Serbia,78,200,TRUE,FALSE,FALSE,1992,2,43,Sasha Danilovic
393,Rod,Strickland,7/11/1966,DePaul,USA,75,185,TRUE,FALSE,FALSE,1988,1,19,Rod Strickland
397,Reggie,Miller,8/24/1965,UCLA,USA,79,397,TRUE,FALSE,FALSE,1987,1,11,Reggie Miller
399,Sean,Rooks,9/9/1969,Arizona,USA,82,399,FALSE,FALSE,TRUE,1992,2,30,Sean Rooks
400,Derek,Strong,2/9/1968,Xavier,USA,81,240,FALSE,TRUE,FALSE,1990,2,47,Derek Strong
402,Jon,Koncak,5/17/1963,Southern Methodist,USA,84,250,FALSE,FALSE,TRUE,1985,1,5,Jon Koncak
404,Kevin,Duckworth,4/1/1964,Eastern Illinois,USA,84,300,FALSE,FALSE,TRUE,1986,2,33,Kevin Duckworth
406,Shaquille,O'Neal,3/6/1972,Louisiana State,USA,85,325,FALSE,FALSE,TRUE,1992,1,1,Shaquille O'Neal
412,Sharone,Wright,1/30/1973,Clemson,USA,83,260,FALSE,FALSE,TRUE,1994,1,6,Sharone Wright
416,Willie,Burton,5/26/1968,Minnesota,USA,80,210,FALSE,TRUE,FALSE,1990,1,9,Willie Burton
417,Sam,Mitchell,9/2/1963,Mercer,USA,79,215,FALSE,TRUE,FALSE,1985,3,54,Sam Mitchell
418,Scott,Brooks,7/31/1965,California-Irvine,USA,71,165,TRUE,FALSE,FALSE,-1,-1,-1,Scott Brooks
420,Jayson,Williams,2/22/1968,St. John's (NY),USA,81,240,FALSE,TRUE,FALSE,1990,1,21,Jayson Williams
422,Avery,Johnson,3/25/1965,Southern,USA,71,185,TRUE,FALSE,FALSE,-1,-1,-1,Avery Johnson
423,Chris,Gatling,9/3/1967,Old Dominion,USA,,,FALSE,TRUE,FALSE,1991,1,16,Chris Gatling
426,Terry,Davis,6/17/1967,Virginia Union,USA,82,270,FALSE,TRUE,TRUE,-1,-1,-1,Terry Davis
428,Sherman,Douglas,9/15/1966,Syracuse,USA,,,TRUE,FALSE,FALSE,1989,2,28,Sherman Douglas
431,Shawn,Kemp,11/26/1969,Concord HS (IN),USA,82,280,FALSE,TRUE,FALSE,1989,1,17,Shawn Kemp
432,Pete,Chilcutt,9/14/1968,North Carolina,USA,82,230,FALSE,TRUE,FALSE,1991,1,27,Pete Chilcutt
433,Buck,Williams,3/8/1960,Maryland,USA,80,225,FALSE,TRUE,FALSE,1981,1,3,Buck Williams
434,Tony,Dumas,8/25/1972,Missouri-Kansas City,USA,78,190,TRUE,FALSE,FALSE,1994,1,19,Tony Dumas
435,Carlos,Rogers,2/6/1971,Tennessee State,USA,83,435,FALSE,TRUE,TRUE,1994,1,11,Carlos Rogers
436,Juwan,Howard,2/7/1973,Michigan,USA,81,250,FALSE,TRUE,FALSE,1994,1,5,Juwan Howard
438,Robert,Werdann,9/12/1970,St. John's (NY),USA,83,250,FALSE,FALSE,TRUE,1992,2,46,Robert Werdann
440,Zan,Tabak,6/15/1970,Olimpia Milano,Croatia,84,257,FALSE,FALSE,TRUE,1991,2,51,Zan Tabak
441,Lamond,Murray,4/20/1973,California,USA,79,235,FALSE,TRUE,FALSE,1994,1,7,Lamond Murray
442,Pervis,Ellison,4/3/1967,Louisville,USA,,,FALSE,FALSE,TRUE,1989,1,1,Pervis Ellison
445,Wesley,Person,3/28/1971,Auburn,USA,78,200,TRUE,TRUE,FALSE,1994,1,23,Wesley Person
446,Lucious,Harris,12/18/1970,Long Beach State,USA,77,205,TRUE,FALSE,FALSE,1993,2,28,Lucious Harris
448,Bo,Outlaw,4/13/1971,Houston,USA,80,220,FALSE,TRUE,FALSE,-1,-1,-1,Bo Outlaw
452,Vin,Baker,11/23/1971,Hartford,USA,83,240,FALSE,TRUE,FALSE,1993,1,8,Vin Baker
456,Chuck,Person,6/27/1964,Auburn,USA,80,241,FALSE,TRUE,FALSE,1986,1,4,Chuck Person
457,Andrew,Lang,6/28/1966,Arkansas,USA,83,275,FALSE,FALSE,TRUE,1988,2,28,Andrew Lang
458,Howard,Eisley,12/4/1972,Boston College,USA,74,185,TRUE,FALSE,FALSE,1994,2,30,Howard Eisley
460,Trevor,Ruffin,9/26/1970,Hawaii,USA,73,460,TRUE,FALSE,FALSE,-22,-22,-22,Trevor Ruffin
461,Popeye,Jones,6/17/1970,Murray State,USA,80,265,FALSE,TRUE,FALSE,1992,2,41,Popeye Jones
462,J.R.,Reid,3/31/1968,North Carolina,USA,,,FALSE,TRUE,FALSE,1989,1,5,J.R. Reid
467,Jason,Kidd,3/23/1973,California,USA,76,210,TRUE,FALSE,FALSE,1994,1,2,Jason Kidd
468,Jon,Barry,7/25/1969,Georgia Tech,USA,77,210,TRUE,FALSE,FALSE,1992,1,21,Jon Barry
469,Jamal,Mashburn,11/29/1972,Kentucky,USA,80,247,FALSE,TRUE,FALSE,1993,1,4,Jamal Mashburn
470,Doc,Rivers,10/13/1961,Marquette,USA,76,210,TRUE,FALSE,FALSE,1983,2,31,Doc Rivers
474,Stefano,Rusconi,2/10/1968,Benetton Treviso,Italy,81,240,FALSE,TRUE,FALSE,1990,2,52,Stefano Rusconi
475,Doug,Smith,9/17/1969,Missouri,USA,82,220,FALSE,TRUE,FALSE,1991,1,6,Doug Smith
500,Barrett,Barrett,,,,,,,,,,,,Barrett Barrett
501,Cakarevic,Cakarevic,,,,,,,,,,,,Cakarevic Cakarevic
502,Diakite,Diakite,,,,,,,,,,,,Diakite Diakite
504,Foirest,Foirest,,,,,,,,,,,,Foirest Foirest
505,Brian,Greene,,,,,,,,,,,,Brian Greene
507,Masingue,Masingue,,,,,,,,,,,,Masingue Masingue
509,Amara,Sy,,,,,,,,,,,,Amara Sy
510,Troutman,Troutman,,,,,,,,,,,,Troutman Troutman
511,Melvin,Booker,8/20/1972,Missouri,USA,74,511,TRUE,FALSE,FALSE,-22,-22,-22,Melvin Booker
512,Vladimir,Diachok,,,,,,,,,,,,Vladimir Diachok
513,Vitaly,Fridzon,,,,,,,,,,,,Vitaly Fridzon
514,Boris,Gorenc,,,,,,,,,,,,Boris Gorenc
516,Sergey,Krasnikov,,,,,,,,,,,,Sergey Krasnikov
518,Timofey,Mozgov,,,,,,,,,,,,Timofey Mozgov
519,Ademola,Okulaja,,,,,,,,,,,,Ademola Okulaja
520,Pavel,Podkolzin,,,,,,,,,,,,Pavel Podkolzin
521,G.,Pozzecco,,,,,,,,,,,,G. Pozzecco
522,Savkov,Savkov,,,,,,,,,,,,Savkov Savkov
523,Torres,Torres,,,,,,,,,,,,Torres Torres
524,Wolkowyski,Wolkowyski,,,,,,,,,,,,Wolkowyski Wolkowyski
525,Andersen,Andersen,,,,,,,,,,,,Andersen Andersen
526,Holden,Holden,,,,,,,,,,,,Holden Holden
527,Kurbanov,Kurbanov,,,,,,,,,,,,Kurbanov Kurbanov
528,Trajan,Langdon,,,,,,,,,,,,Trajan Langdon
529,Pachoutine,Pachoutine,,,,,,,,,,,,Pachoutine Pachoutine
530,Theo,Papaloukas,,,,,,,,,,,,Theo Papaloukas
531,Anton,Ponkrashov,,,,,,,,,,,,Anton Ponkrashov
533,Smodis,Smodis,,,,,,,,,,,,Smodis Smodis
534,Van Den Spiegel,Van Den Spiegel,,,,,,,,,,,,Van Den Spiegel Van Den Spiegel
535,Vanterpool,Vanterpool,,,,,,,,,,,,Vanterpool Vanterpool
536,Voroncevich,Voroncevich,,,,,,,,,,,,Voroncevich Voroncevich
537,Bodiroga,Bodiroga,,,,,,,,,,,,Bodiroga Bodiroga
538,Cinciarini,Cinciarini,,,,,,,,,,,,Cinciarini Cinciarini
539,Garri,Garri,,,,,,,,,,,,Garri Garri
540,Giachetti,Giachetti,,,,,,,,,,,,Giachetti Giachetti
541,Hawkins,Hawkins,,,,,,,,,,,,Hawkins Hawkins
542,Ilievski,Ilievski,,,,,,,,,,,,Ilievski Ilievski
543,Mavrokefalidis,Mavrokefalidis,,,,,,,,,,,,Mavrokefalidis Mavrokefalidis
544,Moiso,Moiso,,,,,,,,,,,,Moiso Moiso
545,Righetti,Righetti,,,,,,,,,,,,Righetti Righetti
546,Tonolli,Tonolli,,,,,,,,,,,,Tonolli Tonolli
547,Arnold,Arnold,,,,,,,,,,,,Arnold Arnold
548,Buford,Buford,,,,,,,,,,,,Buford Buford
550,Will,Bynum,,,,,,,,,,,,Will Bynum
551,Omri,Casspi,,,,,,,,,,,,Omri Casspi
552,Elyahu,Elyahu,,,,,,,,,,,,Elyahu Elyahu
554,Green,Green,,,,,,,,,,,,Green Green
555,Jasaitis,Jasaitis,,,,,,,,,,,,Jasaitis Jasaitis
556,Derrick,Sharp,,,,,,,,,,,,Derrick Sharp
557,Shason,Shason,,,,,,,,,,,,Shason Shason
558,,Austin,,,,,,,,,,,, Austin
559,Basile,Basile,,,,,,,,,,,,Basile Basile
560,de la Fuente,de la Fuente,,,,,,,,,,,,de la Fuente de la Fuente
561,Grimau,Grimau,,,,,,,,,,,,Grimau Grimau
562,Kakiouzis,Kakiouzis,,,,,,,,,,,,Kakiouzis Kakiouzis
563,Kasun,Kasun,,,,,,,,,,,,Kasun Kasun
564,Lakovic,Lakovic,,,,,,,,,,,,Lakovic Lakovic
565,Marconato,Marconato,,,,,,,,,,,,Marconato Marconato
566,Navarro,Navarro,,,,,,,,,,,,Navarro Navarro
567,Trias,Trias,,,,,,,,,,,,Trias Trias
568,Ukic,Ukic,,,,,,,,,,,,Ukic Ukic
569,Vazquez,Vazquez,,,,,,,,,,,,Vazquez Vazquez
572,Yotam,Halperin,,,,,,,,,,,,Yotam Halperin
574,Cenk,Akyol,,,,,,,,,,,,Cenk Akyol
575,Kerem,Gonlum,,,,,,,,,,,,Kerem Gonlum
577,Marcus,Haislip,,,,,,,,,,,,Marcus Haislip
578,Baris,Hersek,,,,,,,,,,,,Baris Hersek
579,Horace,Jenkins,,,,,,,,,,,,Horace Jenkins
580,Ermal,Kurtoglu,,,,,,,,,,,,Ermal Kurtoglu
581,Drew,Nicholas,,,,,,,,,,,,Drew Nicholas
582,Mustafa,Abi,,,,,,,,,,,,Mustafa Abi
583,Cuneyt,Erden,,,,,,,,,,,,Cuneyt Erden
584,Bora Hun,Pacun,,,,,,,,,,,,Bora Hun Pacun
586,Ermal,Kuqo,,,,,,,,,,,,Ermal Kuqo
587,Antoine,Eito,,,,,,,,,,,,Antoine Eito
588,Harold,Mrazek,,,,,,,,,,,,Harold Mrazek
589,Kevin,Joss-rauze,,,,,,,,,,,,Kevin Joss-rauze
590,Ender,Arslan,,,,,,,,,,,,Ender Arslan
591,Andre,Hutson,,,,,,,,,,,,Andre Hutson
671,Donnie,Boyce,9/2/1973,Colorado,USA,77,196,TRUE,FALSE,FALSE,1995,2,42,Donnie Boyce
672,Matt,Bullard,6/5/1967,Iowa,USA,82,229,FALSE,TRUE,FALSE,-1,-1,-1,Matt Bullard
673,Alan,Henderson,12/2/1972,Indiana,USA,81,240,FALSE,TRUE,TRUE,1995,1,16,Alan Henderson
674,Reggie,Jordan,1/26/1968,New Mexico State,USA,76,195,TRUE,FALSE,FALSE,-1,-1,-1,Reggie Jordan
675,Junior,Burrough,1/18/1973,Virginia,USA,80,242,FALSE,TRUE,FALSE,1995,2,33,Junior Burrough
676,Thomas,Hamilton,4/3/1975,Pittsburgh,USA,86,330,FALSE,FALSE,TRUE,-1,-1,-1,Thomas Hamilton
677,Eric,Williams,7/17/1972,Providence,USA,80,220,TRUE,TRUE,FALSE,1995,1,14,Eric Williams
678,George,Zidek,8/2/1973,UCLA,USA,84,250,FALSE,FALSE,TRUE,1995,1,22,George Zidek
679,Jason,Caffey,6/12/1973,Alabama,USA,80,256,FALSE,TRUE,FALSE,1995,1,20,Jason Caffey
680,John,Amaechi,11/26/1970,Penn State,United Kingdom,82,270,FALSE,TRUE,TRUE,-1,-1,-1,John Amaechi
681,Donny,Marshall,7/17/1972,Connecticut,USA,79,230,FALSE,TRUE,FALSE,1995,2,39,Donny Marshall
682,Bob,Sura,3/25/1973,Florida State,USA,77,200,TRUE,FALSE,FALSE,1995,1,17,Bob Sura
683,Darryl,Johnson,10/26/1965,Michigan State,USA,73,170,TRUE,FALSE,FALSE,1987,3,58,Darryl Johnson
684,Loren,Meyer,12/30/1972,Iowa State,USA,82,684,FALSE,TRUE,TRUE,1995,1,24,Loren Meyer
685,Cherokee,Parks,10/11/1972,Duke,USA,83,240,FALSE,TRUE,TRUE,1995,1,12,Cherokee Parks
686,Antonio,McDyess,9/7/1974,Alabama,USA,81,245,FALSE,TRUE,TRUE,1995,1,2,Antonio McDyess
687,Rastko,Cvetkovic,6/22/1970,Crvena zvezda,Serbia,85,260,FALSE,FALSE,TRUE,-1,-1,-1,Rastko Cvetkovic
688,Michael,Curry,8/22/1968,Georgia Southern,USA,77,210,TRUE,TRUE,FALSE,-1,-1,-1,Michael Curry
689,Theo,Ratliff,4/17/1973,Wyoming,USA,82,235,FALSE,FALSE,TRUE,1995,1,18,Theo Ratliff
690,Don,Reid,12/30/1973,Georgetown,USA,80,250,FALSE,TRUE,FALSE,1995,2,58,Don Reid
691,Lou,Roe,7/14/1972,Massachusetts,USA,79,220,FALSE,TRUE,FALSE,1995,2,30,Lou Roe
692,Andrew,DeClercq,2/1/1973,Florida,USA,82,255,FALSE,FALSE,TRUE,1995,2,34,Andrew DeClercq
693,Joe,Smith,7/26/1975,Maryland,USA,82,225,FALSE,TRUE,TRUE,1995,1,1,Joe Smith
694,Sam,Mack,5/26/1970,Houston,USA,,,TRUE,FALSE,FALSE,-1,-1,-1,Sam Mack
695,Eldridge,Recasner,12/14/1967,Washington,USA,,695,FALSE,FALSE,FALSE,-22,-22,-22,Eldridge Recasner
696,Travis,Best,7/12/1972,Georgia Tech,USA,71,182,TRUE,FALSE,FALSE,1995,1,23,Travis Best
697,Fred,Hoiberg,10/15/1972,Iowa State,USA,77,203,TRUE,FALSE,FALSE,1995,2,52,Fred Hoiberg
698,Eddie,Johnson,5/1/1959,Illinois,USA,,,FALSE,TRUE,FALSE,1981,2,29,Eddie Johnson
699,Brent,Barry,12/31/1971,Oregon State,USA,79,210,TRUE,FALSE,FALSE,1995,1,15,Brent Barry
700,Keith,Tower,5/15/1970,Notre Dame,USA,83,250,FALSE,FALSE,TRUE,-1,-1,-1,Keith Tower
701,Frankie,King,6/6/1972,Western Carolina,USA,73,185,TRUE,FALSE,FALSE,1995,2,37,Frankie King
702,Voshon,Lenard,5/14/1973,Minnesota,USA,76,205,TRUE,FALSE,FALSE,1994,2,46,Voshon Lenard
703,Kurt,Thomas,10/4/1972,TCU,USA,81,240,FALSE,TRUE,FALSE,1995,1,10,Kurt Thomas
704,Shawn,Respert,2/6/1972,Michigan State,USA,73,195,TRUE,FALSE,FALSE,1995,1,8,Shawn Respert
705,Randolph,Keys,4/19/1966,Southern Mississippi,USA,79,210,FALSE,TRUE,FALSE,1988,1,22,Randolph Keys
706,Jerome,Allen,1/28/1973,Pennsylvania,USA,76,706,TRUE,FALSE,FALSE,1995,2,49,Jerome Allen
707,Mark,Davis,4/26/1973,Texas Tech,USA,79,205,TRUE,TRUE,FALSE,1995,2,48,Mark Davis
708,Kevin,Garnett,5/19/1976,Farragut Academy HS (IL),USA,83,240,FALSE,TRUE,FALSE,1995,1,5,Kevin Garnett
709,Ed,O'Bannon,8/14/1972,UCLA,USA,80,222,FALSE,TRUE,FALSE,1995,1,9,Ed O'Bannon
710,David,Vaughn,3/23/1973,Memphis,USA,81,240,FALSE,TRUE,FALSE,1995,1,25,David Vaughn
711,Jerry,Stackhouse,11/5/1974,North Carolina,USA,78,218,FALSE,TRUE,FALSE,1995,1,3,Jerry Stackhouse
712,Mario,Bennett,8/1/1973,Arizona State,USA,81,235,FALSE,TRUE,TRUE,1995,1,27,Mario Bennett
713,Chris,Carr,3/12/1974,Southern Illinois,USA,78,220,TRUE,FALSE,FALSE,1995,2,56,Chris Carr
714,Michael,Finley,3/6/1973,Wisconsin,USA,79,225,TRUE,TRUE,FALSE,1995,1,21,Michael Finley
715,John,Coker,10/28/1971,Boise State,USA,,,,,,-1,-1,-1,John Coker
716,Rumeal,Robinson,11/13/1966,Michigan,USA,74,195,TRUE,FALSE,FALSE,1990,1,10,Rumeal Robinson
717,Arvydas,Sabonis,12/19/1964,Real Madrid,Lithuania,87,292,FALSE,FALSE,TRUE,1986,1,24,Arvydas Sabonis
718,Gary,Trent,9/22/1974,Ohio,USA,80,250,FALSE,TRUE,FALSE,1995,1,11,Gary Trent
719,Randolph,Childress,9/21/1972,Wake Forest,USA,74,188,TRUE,FALSE,FALSE,1995,1,19,Randolph Childress
720,Terrence,Rencher,2/19/1973,Texas-Austin,USA,75,185,TRUE,FALSE,FALSE,1995,2,32,Terrence Rencher
721,Tyus,Edney,2/14/1973,UCLA,USA,70,166,TRUE,FALSE,FALSE,1995,2,47,Tyus Edney
722,Corliss,Williamson,12/4/1973,Arkansas,USA,79,245,FALSE,TRUE,FALSE,1995,1,13,Corliss Williamson
723,Clint,McDaniel,2/26/1972,Arkansas,USA,76,180,TRUE,FALSE,FALSE,-1,-1,-1,Clint McDaniel
724,Cory,Alexander,6/22/1973,Virginia,USA,73,190,TRUE,FALSE,FALSE,1995,1,29,Cory Alexander
725,Dell,Demps,2/12/1970,Pacific,USA,75,205,TRUE,FALSE,FALSE,-1,-1,-1,Dell Demps
726,Sherell,Ford,8/26/1972,Illinois-Chicago,USA,79,210,FALSE,TRUE,FALSE,1995,1,26,Sherell Ford
727,Eric,Snow,4/24/1973,Michigan State,USA,75,205,TRUE,FALSE,FALSE,1995,2,43,Eric Snow
728,Jimmy,King,8/9/1973,Michigan,USA,77,210,TRUE,FALSE,FALSE,1995,2,35,Jimmy King
729,Martin,Lewis,4/28/1975,Seward County CC,USA,78,225,FALSE,TRUE,FALSE,1995,2,50,Martin Lewis
730,Dwayne,Whitfield,8/21/1972,Jackson State,USA,79,240,FALSE,TRUE,FALSE,1995,2,40,Dwayne Whitfield
731,Greg,Ostertag,3/6/1973,Kansas,USA,86,280,FALSE,FALSE,TRUE,1995,1,28,Greg Ostertag
732,Ashraf,Amaya,11/23/1971,Southern Illinois,USA,80,732,FALSE,FALSE,FALSE,-22,-22,-22,Ashraf Amaya
733,Cuonzo,Martin,9/23/1971,Purdue,USA,77,213,TRUE,FALSE,FALSE,1995,2,57,Cuonzo Martin
734,Lawrence,Moten,3/25/1972,Syracuse,USA,77,185,TRUE,FALSE,FALSE,1995,2,36,Lawrence Moten
735,Bryant,Reeves,6/8/1973,Oklahoma State,USA,84,290,FALSE,FALSE,TRUE,1995,1,6,Bryant Reeves
736,Cedric,Lewis,9/24/1969,Maryland,USA,82,235,FALSE,TRUE,FALSE,-1,-1,-1,Cedric Lewis
737,Bob,McCann,4/22/1964,Morehead State,USA,78,244,FALSE,TRUE,FALSE,1987,2,32,Bob McCann
738,Bob,Thornton,7/10/1962,California-Irvine,USA,82,225,FALSE,TRUE,FALSE,1984,4,87,Bob Thornton
739,Rasheed,Wallace,9/17/1974,North Carolina,USA,83,230,FALSE,TRUE,TRUE,1995,1,4,Rasheed Wallace
753,Randy,Brown,5/22/1968,New Mexico State,USA,74,190,TRUE,FALSE,FALSE,1991,2,31,Randy Brown
754,Jim,Jackson,10/14/1970,Ohio State,USA,78,220,TRUE,TRUE,FALSE,1992,1,4,Jim Jackson
757,Damon,Stoudamire,9/3/1973,Arizona,USA,70,171,TRUE,FALSE,FALSE,1995,1,7,Damon Stoudamire
760,Jerome,Kersey,6/26/1962,Longwood,USA,,,,,,1984,2,46,Jerome Kersey
761,Matt,Geiger,9/10/1969,Georgia Tech,USA,84,243,FALSE,FALSE,TRUE,1992,2,42,Matt Geiger
762,Shawn,Bradley,3/22/1972,Brigham Young,USA,90,275,FALSE,FALSE,TRUE,1993,1,2,Shawn Bradley
763,Tony,Massenburg,7/31/1967,Maryland,USA,81,250,FALSE,TRUE,TRUE,1990,2,43,Tony Massenburg
764,David,Robinson,8/6/1965,Navy,USA,85,250,FALSE,FALSE,TRUE,1987,1,1,David Robinson
765,Hersey,Hawkins,9/29/1966,Bradley,USA,75,200,TRUE,FALSE,FALSE,1988,1,6,Hersey Hawkins
766,David,Wingate,12/15/1963,Georgetown,USA,77,187,TRUE,TRUE,FALSE,1986,2,44,David Wingate
767,Terry,Catledge,8/22/1963,South Alabama,USA,80,220,FALSE,TRUE,FALSE,1985,1,21,Terry Catledge
768,Acie,Earl,6/23/1970,Iowa,USA,83,240,FALSE,TRUE,TRUE,1993,1,19,Acie Earl
769,B.J.,Armstrong,9/9/1967,Iowa,USA,74,185,TRUE,FALSE,FALSE,1989,1,18,B.J. Armstrong
770,Mark,West,11/5/1960,Old Dominion,USA,82,770,FALSE,FALSE,FALSE,1983,2,30,Mark West
771,Elmore,Spencer,12/6/1969,UNLV,USA,84,270,FALSE,FALSE,TRUE,1992,1,25,Elmore Spencer
777,Rex,Walters,3/12/1970,Kansas,USA,76,190,TRUE,FALSE,FALSE,1993,1,16,Rex Walters
779,Glen,Rice,5/28/1967,Michigan,USA,80,228,TRUE,TRUE,FALSE,1989,1,4,Glen Rice
780,Byron,Houston,11/22/1969,Oklahoma State,USA,77,250,FALSE,TRUE,FALSE,1992,1,27,Byron Houston
781,Will,Perdue,8/29/1965,Vanderbilt,USA,84,781,FALSE,FALSE,TRUE,1988,1,11,Will Perdue
782,Mitch,Richmond,6/30/1965,Kansas State,USA,77,220,TRUE,FALSE,FALSE,1988,1,5,Mitch Richmond
783,Frank,Brickowski,8/14/1959,Penn State,USA,81,240,FALSE,TRUE,FALSE,1981,3,57,Frank Brickowski
785,Eric,Murdock,6/14/1968,Providence,USA,73,785,FALSE,FALSE,FALSE,1991,1,21,Eric Murdock
786,Gerald,Wilkins,9/11/1963,Tennessee-Chattanooga,USA,78,185,TRUE,FALSE,FALSE,1985,2,47,Gerald Wilkins
787,Charles,Barkley,2/20/1963,Auburn,USA,78,252,FALSE,TRUE,FALSE,1984,1,5,Charles Barkley
788,Kevin,Willis,9/6/1962,Michigan State,USA,84,245,FALSE,TRUE,TRUE,1984,1,11,Kevin Willis
813,Bernie,Bickerstaff,,,,,,,,,,,,Bernie Bickerstaff
891,Charles,Oakley,12/18/1963,Virginia Union,USA,81,245,FALSE,TRUE,FALSE,1985,1,9,Charles Oakley
892,Spud,Webb,7/13/1963,North Carolina State,USA,66,133,TRUE,FALSE,FALSE,1985,4,87,Spud Webb
893,Michael,Jordan,2/17/1963,North Carolina,USA,78,216,TRUE,FALSE,FALSE,1984,1,3,Michael Jordan
894,Ricky,Pierce,8/19/1959,Rice,USA,76,215,TRUE,FALSE,FALSE,1982,1,18,Ricky Pierce
895,Tyrone,Corbin,12/31/1962,DePaul,USA,,,FALSE,TRUE,FALSE,1985,2,35,Tyrone Corbin
896,Tim,Hardaway,9/1/1966,Texas-El Paso,USA,72,195,TRUE,FALSE,FALSE,1989,1,14,Tim Hardaway
897,Tim,Perry,6/4/1965,Temple,USA,81,200,FALSE,TRUE,FALSE,1988,1,7,Tim Perry
898,Blue,Edwards,10/31/1965,East Carolina,USA,76,200,FALSE,TRUE,FALSE,1989,1,21,Blue Edwards
899,Mark,Price,2/15/1964,Georgia Tech,USA,72,180,TRUE,FALSE,FALSE,1986,2,25,Mark Price
900,Matt,Fish,11/18/1969,North Carolina-Wilmington,USA,83,900,FALSE,FALSE,FALSE,1992,2,50,Matt Fish
901,Otis,Thorpe,8/5/1962,Providence,USA,82,248,FALSE,TRUE,TRUE,1984,1,9,Otis Thorpe
902,Bimbo,Coles,4/22/1968,Virginia Tech,USA,74,182,TRUE,FALSE,FALSE,1990,2,40,Bimbo Coles
903,Geert,Hammink,7/12/1969,Louisiana State,Netherlands,84,262,FALSE,TRUE,TRUE,1993,1,26,Geert Hammink
904,Chris,Mullin,7/30/1963,St. John's (NY),USA,,,FALSE,TRUE,FALSE,1985,1,7,Chris Mullin
905,Dale,Davis,3/25/1969,Clemson,USA,83,252,FALSE,TRUE,TRUE,1991,1,13,Dale Davis
906,Haywoode,Workman,1/23/1966,Oral Roberts,USA,74,180,TRUE,FALSE,FALSE,1989,2,49,Haywoode Workman
907,Malik,Sealy,2/1/1970,St. John's (NY),USA,80,200,TRUE,TRUE,FALSE,1992,1,14,Malik Sealy
911,Ervin,Johnson,12/21/1967,New Orleans,USA,83,245,FALSE,FALSE,TRUE,1993,1,23,Ervin Johnson
912,Rafael,Addison,7/22/1964,Syracuse,USA,80,241,FALSE,TRUE,FALSE,1986,2,39,Rafael Addison
913,Larry,Johnson,3/14/1969,UNLV,USA,79,235,FALSE,TRUE,FALSE,1991,1,1,Larry Johnson
914,Stanley,Roberts,2/7/1970,Louisiana State,USA,84,290,FALSE,FALSE,TRUE,1991,1,23,Stanley Roberts
915,Rodney,Rogers,6/20/1971,Wake Forest,USA,79,235,FALSE,TRUE,FALSE,1993,1,9,Rodney Rogers
916,Corie,Blount,1/4/1969,Cincinnati,USA,82,242,FALSE,TRUE,TRUE,1993,1,25,Corie Blount
917,Jack,Haley,1/27/1964,UCLA,USA,82,240,FALSE,TRUE,FALSE,1987,4,79,Jack Haley
919,Loy,Vaught,2/27/1968,Michigan,USA,81,240,FALSE,TRUE,TRUE,1990,1,13,Loy Vaught
920,A.C.,Green,10/4/1963,Oregon State,USA,81,225,FALSE,TRUE,FALSE,1985,1,23,A.C. Green
921,Brad,Daugherty,10/19/1965,North Carolina,USA,84,245,FALSE,FALSE,TRUE,1986,1,1,Brad Daugherty
922,Elden,Campbell,7/23/1968,Clemson,USA,84,279,FALSE,TRUE,TRUE,1990,1,27,Elden Campbell
923,Donyell,Marshall,5/18/1973,Connecticut,USA,81,245,FALSE,TRUE,FALSE,1994,1,4,Donyell Marshall
924,Anthony,Goldwire,9/6/1971,Houston,USA,74,182,TRUE,FALSE,FALSE,1994,2,52,Anthony Goldwire
925,Sean,Higgins,12/30/1968,Michigan,USA,81,205,FALSE,TRUE,FALSE,1990,2,54,Sean Higgins
926,Alvin,Robertson,7/22/1962,Arkansas,USA,76,208,TRUE,FALSE,FALSE,1984,1,7,Alvin Robertson
927,John,Salley,5/16/1964,Georgia Tech,USA,83,927,FALSE,TRUE,TRUE,1986,1,11,John Salley
928,Robert,Churchwell,2/20/1972,Georgetown,USA,78,195,FALSE,TRUE,FALSE,-1,-1,-1,Robert Churchwell
929,Tracy,Moore,12/28/1965,Tulsa,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1,Tracy Moore
930,Kenny,Gattison,5/23/1964,Old Dominion,USA,80,930,FALSE,TRUE,FALSE,1986,3,55,Kenny Gattison
931,Don,MacLean,1/16/1970,UCLA,USA,,,FALSE,TRUE,FALSE,1992,1,19,Don MacLean
932,Oliver,Miller,4/6/1970,Arkansas,USA,81,315,FALSE,FALSE,TRUE,1992,1,22,Oliver Miller
934,Derrick,Coleman,6/21/1967,Syracuse,USA,82,270,FALSE,TRUE,FALSE,1990,1,1,Derrick Coleman
935,Bryon,Russell,12/31/1970,Long Beach State,USA,79,225,TRUE,TRUE,FALSE,1993,2,45,Bryon Russell
937,Scottie,Pippen,9/25/1965,Central Arkansas,USA,80,228,TRUE,TRUE,FALSE,1987,1,5,Scottie Pippen
